time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,type
0.1280234280276813,1.0,0.787484054886772,0.7440818263009142,0.7952938501536699,0.7325001716560584,0.6312546713723889,0.6305593724267717,0.6609949333277624,0.5958623921313068,0.5681190652815572,0.6118953178669744,0.5372676353557815,0.5116277585608413,0.557162765034934,0.4714678729978466,0.45322496603083284,0.46595567034463864,0.432771604325146,0.3443088360029092,1
0.5655659502845052,1.0,0.8620058966552523,0.8913906454362958,0.8639195381414226,0.859802980923871,0.7940476548285796,0.8250218945191279,0.7881754137307858,0.8071144875078164,0.7879845635008614,0.7407069185153885,0.7373303923299871,0.7005480888231007,0.719842531085238,0.7081240905890653,0.6811822556286938,0.6585432978048528,0.5970894943827886,0.5374820832505468,1
0.4087250262838947,0.9444136960700356,0.8830009457712785,0.8574282450813406,0.811131277563939,0.8298548645408352,0.830725585068867,0.7825114498095518,0.8454986086348739,0.7637754064575053,0.740774008417593,0.6974507409204598,0.7086084886325922,0.6757357754136212,0.7244294126569277,0.7109107741094451,0.6470137973880603,0.724043985936385,0.5962805344692762,0.5731975664321666,1
0.19406449427907263,1.0,0.9809581848254005,0.9425076537663004,0.7902085521376396,0.6922652344043356,0.6586664231581423,0.6153377047657314,0.6236942701229006,0.620960528027061,0.44448791286549055,0.4439927625725244,0.37800816570934925,0.34859532566405466,0.30636472443524754,0.2981189178137358,0.21464153360313198,0.17153534905895843,0.21559954284747265,0.13731274457896236,1
0.3426169527080518,0.8898437806597096,0.8397669627658713,0.7645980004408964,0.7491085069143826,0.7658334924601371,0.6891832336881655,0.6273108582603779,0.6097611879955461,0.6420586160301278,0.6375726492524383,0.5911107547322424,0.5824557415993115,0.5851114012581913,0.5562461217770904,0.4973759767509315,0.4580970152379532,0.4527234511728022,0.3558171415322511,0.3799357715177648,1
0.6258925705697752,0.9878410001762845,1.0,0.9005908098323919,0.9779837669225445,0.8970653993298201,0.9050859973222867,0.849229422282671,0.9103520231776236,0.8521503317362811,0.8361256688090881,0.8023845431632065,0.7452598645393153,0.7942511846990463,0.7542982135190055,0.7501075732116318,0.7930742353054719,0.7450139742301082,0.7359231877850001,0.7359552042663249,1
0.11782749135860382,0.9695682604845476,0.7802734214881127,0.6307555891134045,0.6086236817780856,0.6569521607226201,0.5975814819095827,0.5686560925840424,0.5458279828728908,0.5266523068869468,0.5465266668421058,0.5465922382496083,0.5400864239060335,0.5089024264055242,0.49380236097034275,0.49887890662936263,0.42811995249517387,0.3644183091535366,0.37407573564079516,0.2075888576284969,1
0.3275381032147445,1.0,1.0,0.9637939369470768,0.8956259994321599,0.8531397654962063,0.7766972796117625,0.7183191140255469,0.790417033951044,0.6827678105120162,0.7032910933641884,0.68727557499342,0.5933212236707759,0.6083293744521324,0.5279542463963237,0.5917830816277507,0.4683063484382948,0.5303641391970393,0.46880015473800185,0.3756335931088117,1
0.3751367568162379,1.0,0.9646101145736887,0.8872164994238821,0.8754004036414302,0.8043360766714589,0.8326224418198191,0.7871118965592654,0.7019765228189311,0.7616814219902975,0.6707079651835035,0.7014907036427968,0.6463203552707977,0.640366955832713,0.5589133351431388,0.5803107633309144,0.617548559747223,0.5482513410371035,0.4936518262387047,0.47423229415494195,1
0.613938581306385,1.0,0.9702242651469398,0.9785005658827782,0.929309215179729,0.829118931352345,0.7996096318868529,0.8061918795118949,0.7775252840698419,0.7893473281710816,0.8185482203455742,0.7790452623820293,0.7738489633828026,0.7267534866499297,0.6981351636664186,0.6798117173912711,0.751167211475044,0.6683855464329456,0.5822702944528014,0.593941004859078,1
0.49391828791427234,0.9091061227004213,0.8792092360419086,0.9491562855506326,0.9050347846438332,0.8671051343178559,0.8856259370437798,0.8090763220239799,0.8770551362899676,0.8577824768865319,0.810171301620717,0.8014068216962112,0.7478880881674769,0.6899840171099026,0.6487580615094131,0.6648960922158599,0.6219563794404067,0.5877530440733225,0.619661102770831,0.5127215667976581,1
0.45455555960256805,0.8783751832842863,0.7977795729056232,0.8283108428369909,0.7281685733248433,0.7524814883594405,0.757579072796964,0.7399996643911921,0.7799586814434698,0.6971945165355302,0.6863514034720548,0.7679387347967508,0.6927480848069709,0.6644089617195809,0.6779706240244996,0.6696943524563795,0.6213286564915858,0.6153463092862876,0.6191113517614686,0.5553267866649669,1
0.2853831481219917,0.9007066838754942,0.8936468504625423,0.8065041754122348,0.7594016633032823,0.704998258233225,0.6652780781248714,0.6794147163659255,0.6738427043167092,0.707582865117427,0.6310038472585374,0.6595280590811711,0.6227209039957645,0.5663299163979331,0.5966642690216859,0.543678267887934,0.5142205641414326,0.4210658600593914,0.35988453503340256,0.3790581631771573,1
0.28546506147909384,1.0,0.8318686589553768,0.7896846629523009,0.7377965229983431,0.7517554520943175,0.69463140760565,0.645041992736337,0.7104750820823225,0.6645467367768327,0.6939401219303022,0.6252496715864081,0.6359352740178803,0.6155630666885014,0.542841904000619,0.5316838779791947,0.4636166400131409,0.4531219347918598,0.3433650167080861,0.3858201417376708,1
0.5872416645135047,0.9977088112481913,0.8925100165538907,0.9636520510335606,0.9392689944857152,0.9104464111374863,0.8637775224623717,0.8710663570494322,0.8023366664000682,0.8238848037479759,0.8033575402879283,0.727342737795163,0.7790632935331157,0.721967787970623,0.6889350978987139,0.7077628657072783,0.6702873776897541,0.69785998412025,0.6935760287140479,0.5446358460788265,1
0.4179832554731645,0.9377594946711704,0.8928459424101135,0.8330946431402931,0.8707521125710285,0.8415332542916877,0.7984796176055785,0.7810520396930373,0.6961323067913888,0.75153565553347,0.6668135576669856,0.7016823102048791,0.6319965371399955,0.6269722277261595,0.5994904786210665,0.6486416464999271,0.6656529665865318,0.5860152947143594,0.4690353188360058,0.3399422474091475,1
0.29666418038007947,0.9899476668357632,0.8478348276785699,0.8310927862937972,0.785413832132583,0.7503917881412497,0.7803222991895293,0.8024648135741734,0.7344344293278005,0.7104239205857611,0.7300474769945879,0.6727915987128263,0.6694256469332541,0.6874247627846187,0.6445127234785555,0.6482927631713927,0.5581416337407439,0.4701504632839362,0.49448811575126794,0.3318737828654278,1
0.5170477449888843,0.977360622587397,0.8959774578180104,0.9179051059440325,0.8612804252549036,0.8948137172664722,0.8380143589557821,0.7837495498373952,0.755257364485028,0.8108435846107652,0.7220682988736843,0.7112637045411028,0.7609008043982916,0.7301446426974365,0.695857949375279,0.7174381770880576,0.6945000283866681,0.6792546362057099,0.5915874749334711,0.5310394070048873,1
0.4416002226491521,1.0,0.9019561664886674,0.9045608136851032,0.8948777618639822,0.875428029508325,0.8461359528590675,0.8956114066268512,0.8094197425595892,0.7983125416058587,0.736647120063339,0.7369727138393991,0.6761117149207992,0.6539748257034343,0.6427805904036643,0.6029431621540269,0.5357149483301008,0.6030724496691702,0.5585899810474072,0.5690333498536146,1
0.5603760319573603,0.9314645119006872,0.9637981280713483,0.8803123367735851,0.8966279424776261,0.7998101671394672,0.7964180396537109,0.8555136360499651,0.7713426109055143,0.7384224008965482,0.7367340010121609,0.725255513349057,0.7065368515623165,0.740270852995228,0.758150155341841,0.7305231045945593,0.6562285330194331,0.662568550573188,0.5749641295489506,0.5983980040871588,1
0.022995485208174543,0.9509455232433389,0.7622297706381743,0.8072597898356506,0.7843265878639596,0.7428368678291735,0.6477466585568089,0.5241394341476155,0.5106164055508225,0.5771202801571823,0.5811763598495661,0.4473943575363786,0.4680288654847382,0.36478239475274554,0.3176780661622898,0.25971692937647745,0.3377954237478966,0.22020507041212029,0.21899747822086857,0.15116963200852174,1
0.17524012105659298,0.9743628253358517,0.7915201640228409,0.80695819709716,0.6665559391571447,0.7102690076156979,0.629343377952596,0.6465010909435565,0.649647256506625,0.5977112790873701,0.5630399665339695,0.6181525310502985,0.5801912610823075,0.44270942938903307,0.40888398141908555,0.34532613064714923,0.3608888215322042,0.29566965999233163,0.28381443783749427,0.2453388002297772,1
0.35975844138384594,0.9879450325741354,1.0,0.9945673292661753,0.9187039503030962,0.8510998124480935,0.8623395140817997,0.8765104282870568,0.7902779757811452,0.7855795749382348,0.720432076410937,0.678403957925523,0.706649098789341,0.7185956426082207,0.7342795390441158,0.6333652609671134,0.5883967870861847,0.4797487842627096,0.5080029291017305,0.43950431806258483,1
0.1033974251446456,1.0,0.9755798175005158,0.9125583088715812,0.8688329460435436,0.8089055438648346,0.8812909170835681,0.8217374612647427,0.67231724229645,0.6340788095068342,0.45650626160570623,0.4549628827050919,0.4281429354331316,0.39257087876743685,0.3766061006721077,0.3078866960507427,0.2961960993193741,0.28402591257380166,0.21286010898266816,0.09545677457010047,1
0.6064666569336468,0.9478123262970273,0.9233852169179475,0.9220777008244601,0.851336960703686,0.8357649392284927,0.8225398553218755,0.8344791663889456,0.8944351647315323,0.8229609357366598,0.8034248253947085,0.7593736836875534,0.7633833361624074,0.7515906473960414,0.7242673274261429,0.73052550800104,0.7535044426013104,0.686149622968279,0.6411872992376298,0.639563785027737,1
0.15321701851662994,0.9963688339292571,0.957200479839013,0.9143238073827591,0.8597927762001264,0.8369656944019035,0.8391183750173729,0.7961151094808552,0.7410476693653353,0.7525034365501408,0.5990203404524574,0.5304948766186729,0.5417543686674262,0.4928745401471949,0.4071138238619073,0.439802716262578,0.4635868093029719,0.37550615966333045,0.13116245736590454,0.06765048217050365,1
0.4907866940542132,0.9502029294969938,0.8336004121908063,0.7744258229987429,0.8321035275722526,0.7449448309125042,0.747532394519169,0.693113948302192,0.7473136634482569,0.6501321601709612,0.691094764083883,0.672988050293541,0.6134584594703252,0.6447862823463625,0.6007624912354499,0.5751270534059989,0.5459858576938814,0.567861756700675,0.5937413816808996,0.41453178369198007,1
0.4014443728636432,0.9477431978333154,0.96056027202215,0.9034058734601539,0.8762497249537653,0.8106356845787185,0.7496204655596467,0.6669452634817258,0.6691942784946845,0.6546119951931183,0.7020136476851198,0.7198209019556223,0.6532181834191624,0.6756190962885594,0.6481822432063148,0.6178041712216815,0.5484467002608525,0.5358392530206686,0.3515686317795359,0.2910025804537444,1
0.15250911020738142,1.0,0.8378949513990337,0.7842306024513651,0.7190280580275789,0.7615379736714732,0.7696890805537748,0.7009073634469505,0.686779245094338,0.6856539774788549,0.6765062574167414,0.6416251520904637,0.5903847462646935,0.5988216877327968,0.5981342337830101,0.5349570814178429,0.5433932891621116,0.514281133513133,0.35062775251281353,0.2903354696640254,1
0.01003926208296705,0.9478248407290019,0.8554412034856915,0.7534049797223359,0.5568381343482192,0.5480292349113495,0.6281607257874486,0.628551508047579,0.5111850196149506,0.5650301722187071,0.5012996034322686,0.5494170712282602,0.43621503370004383,0.4194839781215839,0.4148806075952134,0.4240771269335851,0.3048570738051002,0.31723526292652193,0.1373340840061686,0.0694274935898878,1
0.39875082599912665,0.9001414115143518,0.9395977471984149,0.885411792078894,0.8066322594048037,0.8337956029063753,0.8600427529600186,0.7222084970576971,0.7192583979321445,0.6823490874813738,0.6495538545430166,0.6942987686996136,0.7048120151235259,0.6883323357710379,0.6437621699486722,0.5474881005754516,0.49033201799098713,0.3664103503829349,0.3594631110486087,0.41209145913621514,1
0.6078903056182353,0.8961608061940218,0.8580197951610674,0.909340401095848,0.9034376492755511,0.8509352464239655,0.8212386396837377,0.8117099400411255,0.8111918376399959,0.7659950775065371,0.7718953686926308,0.7324444916329094,0.7493444501096732,0.672222194867728,0.6712584151797537,0.6174827987050218,0.6956328538070197,0.6928223606649189,0.5794102163276462,0.5414679277897476,1
0.2271750988951143,0.9471170060212283,0.953900062844894,0.8649707849460521,0.9076849497214101,0.7900177460805002,0.7685561132570471,0.693377095124695,0.6628238542664555,0.6427815195707842,0.5935810076369362,0.6286459982939927,0.5940140716893365,0.5398621759359817,0.5741801333922729,0.4754046220514409,0.44565894202079653,0.4684295690568444,0.41767982097957035,0.2311484850598897,1
0.16562472196992503,1.0,0.8984974669623212,0.8693669966717172,0.911100920245521,0.899996449736071,0.8733958702500817,0.7652557776693824,0.7754235472949361,0.7227898946110791,0.6945664681578579,0.6139302270619931,0.5965364685925271,0.5700303459248413,0.5514488979071244,0.5106065848303156,0.46097840941185175,0.2594208281131355,0.3075720999117642,0.18407959257975529,1
0.3948184990416716,0.84910462901856,0.797950792441502,0.8039504136330963,0.7327619038619673,0.7751325311816288,0.7174090056841043,0.7283543127546109,0.6702491900697379,0.7265868410426795,0.6998718547980515,0.7011762010783746,0.6814526099133039,0.6106347732190152,0.6411118581582607,0.6130810490271057,0.624885548492171,0.5311974665349007,0.5379658164389745,0.5438924327228196,1
0.3306997232906406,1.0,0.9080588280787801,0.8142186716068408,0.8620519934250184,0.7730708761264597,0.713830759409671,0.6822452173811759,0.7040913318157197,0.6381048419783946,0.6156618172742798,0.5922249637330108,0.5986840845220003,0.6078282545822248,0.5769825487597271,0.4925911459932346,0.5229159516875485,0.48800708051264535,0.3276187852880841,0.24980365233615479,1
0.5730028804502003,0.8971972674790463,0.8336624375760611,0.7963414907052571,0.853245356965184,0.7982610301658101,0.8150017072858616,0.7869199917933711,0.7363884693986297,0.7660070008165384,0.7685405521074224,0.7912301006453496,0.7527010268380414,0.7728230456218896,0.6659896479822015,0.6588460621016551,0.7481112658727748,0.6791135589787062,0.6521026191717352,0.5477638047366271,1
0.5784483564958864,0.9513239679811961,0.9146639849320891,0.8396181484894575,0.8243028610853607,0.8196275826708412,0.8109607547466703,0.7535832354130871,0.7918311036797689,0.7332331181168429,0.7301321859900239,0.7268753695393689,0.7196051266675314,0.6387475282172325,0.6903037086501097,0.6134923598984379,0.641803166755692,0.5970364517330073,0.5602565174938626,0.576860878375465,1
0.4841273611529523,0.9968162410234966,0.8811508485592804,0.8666865652718947,0.7591785375591136,0.7649428666250611,0.8100631732958588,0.7528615772688052,0.709028741163529,0.7163576422440788,0.7341657939228134,0.7545254925296582,0.6710727337375788,0.7203373306725604,0.6651393828778785,0.6571498565368734,0.5990462443304342,0.619839455762347,0.5203207073506729,0.38205498464648835,1
0.4914501158315226,0.9584101008387923,0.8909658000309996,0.7749649488988145,0.8001841140052676,0.7234037021131627,0.7262889491668753,0.6996689062951144,0.7233381356644044,0.6528764801582887,0.6327618179761834,0.657126944837035,0.6098215368820198,0.6572161781730028,0.671031532604863,0.6576966947002866,0.5809395293078922,0.6166575461603,0.5669923753689197,0.5885121942941581,1
0.7264912412791207,0.9661039396059832,0.97035886451476,0.8589687530759521,0.8881489187343372,0.8503965221275881,0.8306362633666993,0.837136962683666,0.833400297528851,0.8682176626265936,0.8558038413216298,0.7857424292250133,0.8522166814535204,0.7998837191554681,0.7889389279714886,0.8192738566086223,0.7572702525476788,0.7685519504561257,0.6987621128319269,0.7158426470547501,1
0.6365717196008996,1.0,0.93868967825894,0.9856603710439766,0.9782643631588932,0.9418991285404253,0.8724671497876428,0.8691674484349893,0.9022800074546574,0.7820262049577469,0.7825356743811493,0.8082925664486733,0.8391025624022447,0.745392397377234,0.7935698034177022,0.7465345884910186,0.7368723584913338,0.70732222306607,0.673645548271087,0.7471926362630976,1
0.5090804396786363,1.0,0.9183756950641072,0.9170528689498525,0.9459726659268423,0.9041811668711173,0.8430129454724622,0.8659187720645207,0.8226845469874673,0.8183618604800094,0.7436483636464006,0.7768873500682513,0.7188556835983791,0.7105163915323606,0.6950038999373683,0.5836890727536084,0.5673197971461549,0.535541257184516,0.605721465080978,0.5404128991218172,1
0.37310740841035916,0.9151340835511043,0.8324363208356991,0.7965746999163337,0.81223714053576,0.8003064791875728,0.7107471172014138,0.7701835299630664,0.7064270786616617,0.7423685867859068,0.7430220845107227,0.6176752412492101,0.5811032737061785,0.5474243143698789,0.474384447177561,0.5116620542733987,0.4404665977230838,0.3950981407483534,0.295077837575401,0.23071667741096116,1
0.21950298587124217,1.0,0.8957747958351413,0.7947710035654685,0.7174085837879656,0.6405424965671518,0.6483952230070853,0.6136763757540656,0.6517599349717754,0.6533972178217982,0.633254784224921,0.5970795836144968,0.5042354412114988,0.5178326881354702,0.4689876997175482,0.4373031526102705,0.4680603999411752,0.32212405166016433,0.3481869095328483,0.2778119965930381,1
0.42843106353278265,1.0,0.9600427175855013,0.9666774180639068,0.8152434792003604,0.7984003075489238,0.8334790851549625,0.7645850894590663,0.7005695449316891,0.711099109883814,0.7534723742027246,0.6766064090214385,0.6614533662653524,0.7355009154440774,0.6432549350528428,0.6353542197846976,0.5896793489170226,0.5865706205958974,0.529180455591549,0.49322460402964574,1
0.39536730408350296,0.8958762317636909,0.8582832923402126,0.7971870037919953,0.7463294720793591,0.74166583603274,0.6845632407378772,0.6661926922776008,0.7002867565261878,0.6909336244235157,0.6452011125414208,0.7244642406693511,0.6859603881280522,0.6032530735924279,0.5921068964494713,0.610197628947244,0.5764320667437839,0.5496247787446256,0.5043378874837638,0.17478224526449868,1
0.15000680601153663,0.9510376600730789,0.8129327608738948,0.7817300868679613,0.7217477606819067,0.7483340329701996,0.7690131779316703,0.6616466247506848,0.5658191996787482,0.5469432919027324,0.4579870259988247,0.48295783797218556,0.5220346924104374,0.41551231348199863,0.4754176216906584,0.41704061175113194,0.4099751044139276,0.2737275452437772,0.243545983243244,0.25413597644668806,1
0.47833659604054,1.0,1.0,0.9241542980566305,0.9193825787789205,0.8483360903953547,0.8261695957874021,0.771109848886076,0.7333809755434069,0.6953908899052262,0.760172506400052,0.7353456475170519,0.7265240020989867,0.6858039828722958,0.7113753091440579,0.6709607707435692,0.6004620797386381,0.6327627151974681,0.5309109214884389,0.5846410246188153,1
0.4776642457710406,0.9591177952956773,0.8435231628405301,0.8537811584774768,0.8098163253841566,0.802084356976358,0.8134654194856485,0.7621180697872284,0.7531542402206718,0.7148382738029971,0.7188782253611968,0.7107268040815634,0.6880640785509821,0.6249829914735268,0.6376062751464949,0.6018985679433998,0.6436160378046387,0.6425929818204184,0.5647711764114179,0.6006350158972428,1
0.4669260767022279,0.9451620777393502,0.9076544579249723,0.7777695380630032,0.8247672163464556,0.8291968993859697,0.8144552189853482,0.7455233927505754,0.7653381454908394,0.7211807600990178,0.7703209508387211,0.7243450625376275,0.7016134109809468,0.7207158150075328,0.6746812631372667,0.5905109599950165,0.4821947159675002,0.4999057245865331,0.490084168360883,0.4694287762490679,1
0.02889227949735239,0.995609639719385,1.0,0.7848960407516103,0.713330402033993,0.6610606630370001,0.628916174051301,0.5921670943408384,0.5215915046146922,0.5347855855329303,0.565846885334923,0.5084855971828122,0.5330522927054197,0.4645500457391059,0.4135133663543004,0.3389998984952797,0.3454317862518005,0.3307107929771681,0.281534456283467,0.0,1
0.37216041501734554,1.0,0.9252619333923612,0.8667984880728336,0.8606787420981155,0.8416202850348959,0.7187331671696391,0.7444742497581925,0.7522571358661003,0.7695509189986499,0.6893286265632519,0.685010287164348,0.6480415238629076,0.6189548722546707,0.6064767554945542,0.5395281933645887,0.5703834294233804,0.5051899115249622,0.3649102835576969,0.24365614260275575,1
0.11826760704053844,0.836795013644997,0.8347581104788203,0.785457801380939,0.7659680438028769,0.7404429900908596,0.6998720311482864,0.5526894061422435,0.4822276483391526,0.5241892665366868,0.5355974584127612,0.4977737984249973,0.3939608824991448,0.4278161880173,0.4263256893055457,0.42338079940520057,0.26059492790619365,0.2260601487665628,0.12761880831277464,0.08232063557471522,1
0.3408343947955388,0.996584871211432,0.8976728139631487,0.8337069261883076,0.7549405528820697,0.7323153697704347,0.7946904871141967,0.6729034916644226,0.7125085256448869,0.670425747645034,0.655529037324676,0.687481180438361,0.6721210341817433,0.640682402914689,0.5404010708650797,0.482814086092717,0.5313956582384743,0.44480275710809236,0.38590348506688327,0.17224056655350217,1
0.5247570564848344,0.89034928814832,0.8875440086996043,0.8802226309947447,0.9057141025276161,0.8014848614061383,0.870770252046555,0.7944581493534912,0.8454408992113183,0.8731651568377552,0.7854839907575111,0.7795010506918356,0.7704083750755306,0.7762785238033613,0.7407261289560949,0.6739373349153664,0.6901628313073224,0.6143513576250107,0.5741670994755669,0.5306700012600859,1
0.7544289073975062,1.0,0.9637069228876175,0.9701260122828225,0.9010173005142926,0.9392341856563802,0.8803358445860122,0.9573483800675643,0.895173595064437,0.9196996755966043,0.8458919431594355,0.876715837265278,0.9071758505966641,0.8366149191810358,0.8573902815976816,0.8092777999922331,0.8552756051128564,0.8319698748801131,0.8311378297080338,0.7794362834159313,1
0.3154242892470589,0.9507660295122042,0.9070116150935205,0.8424461227469792,0.8362576744906797,0.7656940758176458,0.7516495377418945,0.7151472676608999,0.692697552227368,0.7453539702206512,0.6137556981400133,0.6741723639455879,0.6732682129427305,0.5850939573457415,0.5346977553012424,0.5426832332757748,0.5370888607835923,0.4785790227250783,0.30569453260559415,0.3530083185994992,1
0.28284237772220117,0.8980225820085412,0.8802504002251005,0.7840677803565392,0.8119511175525008,0.8186395502390994,0.7631411001660976,0.7422408792886115,0.7670554423374109,0.7502158999629235,0.7178307223470088,0.6431375261542454,0.6580706872633509,0.5400302271676085,0.5772445970208695,0.5179764242696848,0.4329287997569299,0.37713458104380004,0.39526099164139034,0.18661167544969076,1
0.20744865921146532,0.8192018171473032,0.7862233967238706,0.7291965467219597,0.7268658016798308,0.7517853971823807,0.7493763062340477,0.67822003285102,0.681601451869732,0.6433306117233132,0.6699591648836924,0.6192559565270307,0.5412433517298364,0.5122648233569517,0.5682283835418691,0.4766471217817684,0.4843018595269463,0.3587193293705258,0.38282614080195737,0.2909268141301131,1
0.09288860548014813,0.9739713074289537,0.8801023209420633,0.7770090864323486,0.7615984446052556,0.7646313032333727,0.6619944382931805,0.5668955716816824,0.5046516660599426,0.49495376122297663,0.5049234667490091,0.467107530551455,0.4705204964831363,0.5278001315779429,0.43473166689837334,0.4259050910548355,0.4280445001906813,0.38018391963709086,0.3696421420932734,0.2104397472129565,1
0.4763685961182766,0.9651054253278518,0.9417008883634407,0.9482718969315294,0.9531073040246056,0.9208167711103923,0.8977178775484363,0.8539159955462354,0.8089551296841652,0.875256406083447,0.8380731132999485,0.807429022335974,0.7619216609197198,0.7340928631350234,0.6964235031372448,0.7712327727791596,0.7418310506775518,0.6866912800903566,0.643515840173196,0.4551472662160553,1
0.42020704432320294,0.9949134005392462,0.9146062334358069,0.9120772465790341,0.8712832053325568,0.8693663494871982,0.7500204247004579,0.6786659266847156,0.6641295143349242,0.711953817141571,0.6433125217349585,0.6329962255705321,0.693355113457118,0.6225842255137464,0.5427445782001458,0.5479053889452785,0.5304436500220506,0.4805815505559324,0.2955475642216378,0.2624975300733192,1
0.3728785479565513,0.9689641831519163,0.8134822108025596,0.8215822658478371,0.8203430341562779,0.7777155738465467,0.7450910928412804,0.7333208830267859,0.6256280606992146,0.6119652899375206,0.6252821093023533,0.6277081820720886,0.6388846883631729,0.5665667980983894,0.5820829737755133,0.5365141808081041,0.4815395261359083,0.48921894527645454,0.4753388735282047,0.41413640071336677,1
0.25115654718394365,1.0,0.9167311777228923,0.8870749939530939,0.8034354069933025,0.8347862444626065,0.808398137310099,0.6693568406853605,0.7533253616024281,0.6992679735158873,0.7192931430235823,0.6088298908097298,0.6225328751747717,0.5539512245128309,0.4815768782941676,0.42578954081598597,0.42632632361257816,0.31964976452477123,0.3894189944401546,0.32971068417483695,1
0.5900707039163823,0.9617432399712476,0.9556043481805937,0.9384131074815351,0.8654271805426581,0.9295533429521458,0.8188091592277635,0.7714209634394603,0.8033473976772784,0.787697321483859,0.794282476561586,0.7981136361048622,0.758669473931363,0.7476750003229643,0.773561629584475,0.6923087740158531,0.719433968663778,0.7009647273526547,0.6606401361178994,0.5884063718210337,1
0.0,0.8844390486849129,0.762879294588822,0.7049525945223641,0.6114042758541961,0.6293791112307477,0.6271457501728227,0.5543219486497073,0.6127361389948853,0.5358144612840926,0.5600110706254013,0.46937472064312347,0.45875239828254505,0.477700293915067,0.3932725558202045,0.38968161069281615,0.37421413950161087,0.26422360352014745,0.039270408507615054,0.0,1
